name,lat,lon,spi
Tien Phuoc,15.48833333,108.3077778,-0.132725183102
Hoi An,15.876666666667,108.33527777778,-0.918653469149
Giao Thuy,15.84166667,108.1344444,-0.460229951449
Ai Nghia,15.88138889,108.1102778,-0.425886391948
Cau Lau,15.85805556,108.2733333,-0.729286207753
Kham Duc,15.445,107.7936111,-0.373392627996
Tra My,15.3372,108.222,-0.0741691817022
Nong Son,15.7025,108.0341667,-0.330815522467
Da Nang,16.03,108.18,-0.740612076392
Cam Le,16.01083333,108.2058333,-0.739073644217
Thanh My,15.766666666667,107.83055555556,-0.851622870216
